Nombre,Plataforma,Fecha_Salida,Score,Score_Jugadores,Desarrollador,Genero,Jugadores,Criticos,Usuarios,Anio,Mes,Numero_Dia,Nombre_Dia,Lista_Generos
ShellShock: Nam '67,PC,2004-09-14,50,41.0,Guerrilla,"action,shooter,shooter,third-person,historic,historic,arcade",1,20,17,2004,9,14,Mar,"['arcade', 'third-person', 'shooter', 'action', 'historic']"
Disney's Atlantis: The Lost Empire - Trial By Fire,PC,2001-05-17,50,35.0,ZombieStudios,"action,actionadventure,adventure,general,general",>4,7,4,2001,5,17,Jue,"['action', 'general', 'adventure', 'actionadventure']"
X-Men: Destiny,PlayStation3,2011-09-27,50,50.0,SiliconKnights,"action,beat-'em-up,beat-'em-up,3d",1,33,41,2011,9,27,Mar,"['action', '3d', ""beat-'em-up""]"
Th3 Plan,PlayStation2,2007-04-23,50,62.0,EKOSoftware,"action,shooter,third-person,tactical,modern",3,12,10,2007,4,23,Lun,"['third-person', 'shooter', 'tactical', 'action', 'modern']"
The Forbidden Arts,Switch,2019-08-07,50,0.0,"StingbotGames,Inc.","actionadventure,open-world",1,7,0,2019,8,7,Mie,"['actionadventure', 'open-world']"
Fable III: Understone Quest Pack,Xbox360,2010-11-23,50,60.0,LionheadStudios,"role-playing,console-stylerpg,actionrpg,console-stylerpg,japanese-style",1,9,15,2010,11,23,Mar,"['role-playing', 'japanese-style', 'actionrpg', 'console-stylerpg']"
SWAT: Target Liberty,PSP,2007-10-16,50,62.0,3GStudios,"action,shooter,shooter,third-person,modern,modern,arcade",4,26,12,2007,10,16,Mar,"['arcade', 'third-person', 'shooter', 'action', 'modern']"
Soldier of Fortune: Payback,Xbox360,2007-11-13,50,54.0,CauldronLtd.,"action,shooter,shooter,first-person,modern,modern,arcade",>4,35,23,2007,11,13,Mar,"['arcade', 'first-person', 'shooter', 'action', 'modern']"
Voltron: Defender of the Universe,Xbox360,2011-11-30,50,66.0,BehaviourInteractive,"action,general,shooter,shooter,scrolling,scrolling,shoot-'em-up,vertical",>4,20,5,2011,11,30,Mie,"['shooter', 'vertical', 'scrolling', 'general', 'action', ""shoot-'em-up""]"
Fishing Sim World,PlayStation4,2018-09-18,50,0.0,DovetailGames,"sports,individual,nature,fishing",4,7,0,2018,9,18,Mar,"['sports', 'fishing', 'nature', 'individual']"
Reservoir Dogs,PC,2006-10-24,50,71.0,VolatileGames,"actionadventure,modern,general,modern",1,18,25,2006,10,24,Mar,"['actionadventure', 'general', 'modern']"
The Sims 2: Apartment Pets,DS,2008-08-26,50,22.0,FullFat,"simulation,miscellaneous,virtuallife,virtual,virtuallife",1,12,6,2008,8,26,Mar,"['miscellaneous', 'simulation', 'virtual', 'virtuallife']"
Adventure Time: Pirates of the Enchiridion,Switch,2018-07-17,50,55.0,"BandaiNamcoGames,ClimaxStudios","actionadventure,open-world",1,7,21,2018,7,17,Mar,"['actionadventure', 'open-world']"
Rugby World Cup 2011,PlayStation3,2011-09-06,50,56.0,HBStudiosMultimedia,"sports,alternative,team,rugby,rugby",2,12,7,2011,9,6,Mar,"['team', 'alternative', 'sports', 'rugby']"
Backyard Wrestling: Don't Try This at Home,Xbox,2003-10-09,50,50.0,ParadoxDevelopment,"action,fighting,wrestling",2,15,7,2003,10,9,Jue,"['action', 'fighting', 'wrestling']"
Those Who Remain,PlayStation4,2020-05-28,49,61.0,Camel101,"adventure,3d,first-person",1,27,41,2020,5,28,Jue,"['first-person', 'adventure', '3d']"
My Horse & Me,Wii,2008-02-05,49,69.0,W!Games,"sports,alternative,individual,other,other,horseracing",1,16,7,2008,2,5,Mar,"['horseracing', 'alternative', 'other', 'individual', 'sports']"
Transformers: Rise of the Dark Spark,PC,2014-06-24,49,46.0,EdgeofReality,"actionadventure,sci-fi,general",No info,10,71,2014,6,24,Mar,"['actionadventure', 'general', 'sci-fi']"
Chibi-Robo! Photo Finder,3DS,2014-01-09,49,77.0,SkipLtd.,"action,actionadventure,general,fantasy",No info,20,30,2014,1,9,Jue,"['action', 'general', 'fantasy', 'actionadventure']"
Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,PlayStation2,2005-10-11,49,82.0,HighVoltageSoftware,"action,platformer,3d",No info,9,15,2005,10,11,Mar,"['action', 'platformer', '3d']"
Teenage Mutant Ninja Turtles 2: Battle Nexus,GameCube,2004-10-19,49,58.0,Konami,"action,beat-'em-up",4,16,11,2004,10,19,Mar,"['action', ""beat-'em-up""]"
Trulon: The Shadow Engine,XboxOne,2017-02-24,49,0.0,HeadupGames,"role-playing,japanese-style",No info,11,0,2017,2,24,Vie,"['role-playing', 'japanese-style']"
Final Fantasy XIV Online,PC,2010-09-22,49,39.0,SquareEnix,"role-playing,massivelymultiplayeronline,massivelymultiplayer,fantasy",>4,26,381,2010,9,22,Mie,"['role-playing', 'massivelymultiplayeronline', 'fantasy', 'massivelymultiplayer']"
MLB Front Office Manager,PlayStation3,2009-01-26,49,65.0,BlueCastleGames,"sports,traditional,team,baseball,management,management,sim",No info,8,8,2009,1,26,Lun,"['team', 'management', 'baseball', 'sim', 'traditional', 'sports']"
Novastrike,PlayStation3,2008-06-05,49,48.0,TikGames,"action,shooter,shooter,scrolling,scrolling,shoot-'em-up,vertical",No info,9,4,2008,6,5,Jue,"['shooter', 'vertical', 'scrolling', 'action', ""shoot-'em-up""]"
Yaiba: Ninja Gaiden Z,PC,2014-03-21,49,59.0,"SparkUnlimited,comcept","actionadventure,general,horror,survival,linear",1,7,45,2014,3,21,Vie,"['linear', 'survival', 'horror', 'actionadventure', 'general']"
Marvel Super Hero Squad,Wii,2009-10-20,49,61.0,BlueTongueEntertainment,"action,adventure,general,general,beat-'em-up,3d",1,16,18,2009,10,20,Mar,"['3d', 'adventure', ""beat-'em-up"", 'general', 'action']"
Dungeon Hunter: Alliance,PlayStationVita,2012-02-15,49,65.0,Ubisoft,"role-playing,actionrpg,actionrpg",4,34,67,2012,2,15,Mie,"['role-playing', 'actionrpg']"
Monster 4x4: Masters of Metal,GameCube,2003-12-10,49,0.0,Ubisoft,"driving,racing,truck",2,11,0,2003,12,10,Mie,"['driving', 'racing', 'truck']"
Xbox Music Mixer,Xbox,2003-10-27,49,0.0,WildTangent,"miscellaneous,musicmaker",No info,12,0,2003,10,27,Lun,"['miscellaneous', 'musicmaker']"
Disney's PK: Out of the Shadows,PlayStation2,2002-11-01,49,64.0,Ubisoft,"action,beat-'em-up",1,14,8,2002,11,1,Vie,"['action', ""beat-'em-up""]"
ATV: Quad Power Racing,GameBoyAdvance,2002-08-20,49,85.0,Tantalus,"driving,racing,rally/offroad",1,7,4,2002,8,20,Mar,"['driving', 'rally/offroad', 'racing']"
NBA Jam 2002,GameBoyAdvance,2002-02-17,49,0.0,DCStudios,"sports,traditional,basketball,arcade",1,11,0,2002,2,17,Dom,"['traditional', 'arcade', 'sports', 'basketball']"
Salt Lake 2002,PlayStation2,2002-01-29,49,42.0,AttentionToDetail,"sports,olympicsports",4,11,5,2002,1,29,Mar,"['olympicsports', 'sports']"
Ice Age: Scrat's Nutty Adventure,Switch,2019-10-18,49,47.0,BlueSkyStudios,"actionadventure,general",1,7,12,2019,10,18,Vie,"['actionadventure', 'general']"
Adam's Venture Chronicles,PlayStation3,2014-02-04,49,59.0,VertigoGames,"action,general",No info,8,7,2014,2,4,Mar,"['action', 'general']"
CSI: Crime Scene Investigation: Hard Evidence,Wii,2008-01-15,49,62.0,TelltaleGames,"adventure,general,general,point-and-click",1,8,14,2008,1,15,Mar,"['adventure', 'general', 'point-and-click']"
Spore Hero Arena,DS,2009-10-06,49,22.0,FullFat,"actionadventure,sci-fi,sci-fi,general",No info,11,10,2009,10,6,Mar,"['actionadventure', 'general', 'sci-fi']"
Texas Hold 'Em Poker,GameBoyAdvance,2004-11-01,49,67.0,SkyworksTechnologies,"miscellaneous,parlor,gambling",1,7,7,2004,11,1,Lun,"['miscellaneous', 'parlor', 'gambling']"
Lara Croft Tomb Raider: The Angel of Darkness,PC,2003-06-30,49,65.0,CoreDesignLtd.,"actionadventure,modern,general,modern",1,18,104,2003,6,30,Lun,"['actionadventure', 'general', 'modern']"
Elements of War,PC,2011-04-18,49,0.0,LestaStudio,"strategy,real-time,military,military",No info,10,0,2011,4,18,Lun,"['military', 'real-time', 'strategy']"
Top Gun,PlayStation3,2010-08-17,49,44.0,Doublesix,"action,simulation,flight,flight,combat",No info,25,5,2010,8,17,Mar,"['action', 'flight', 'combat', 'simulation']"
Knights Contract,Xbox360,2011-02-22,49,57.0,GameRepublic,"actionadventure,adventure,third-person,general,fantasy,fantasy",1,41,17,2011,2,22,Mar,"['adventure', 'third-person', 'actionadventure', 'fantasy', 'general']"
One Piece: Unlimited Cruise SP 2,3DS,2012-07-27,49,75.0,BandaiNamcoGames,"action,general",No info,7,13,2012,7,27,Vie,"['action', 'general']"
Wheels of Destruction: World Tour,PlayStation3,2012-04-03,49,43.0,"GelidGames,Inc.","simulation,driving,carcombat,carcombat,vehicle,combat",No info,16,7,2012,4,3,Mar,"['carcombat', 'vehicle', 'simulation', 'driving', 'combat']"
Mighty Morphin Power Rangers: Mega Battle,PlayStation4,2017-01-17,49,52.0,"BandaiNamcoGames,Bamtang","action,beat-'em-up,2d",1,19,24,2017,1,17,Mar,"['2d', 'action', ""beat-'em-up""]"
Mercenaries 2: World in Flames,PlayStation2,2008-08-31,49,72.0,ArtificialMindandMovement,"actionadventure,modern",1,10,37,2008,8,31,Dom,"['actionadventure', 'modern']"
Crisis on the Planet of the Apes VR,PlayStation4,2018-04-03,49,21.0,Imaginati,"action,shooter,lightgun",1,14,11,2018,4,3,Mar,"['action', 'lightgun', 'shooter']"
Red Goddess: Inner World,PlayStation4,2015-06-30,49,71.0,YanimStudio,"action,platformer,2d",No info,14,86,2015,6,30,Mar,"['2d', 'action', 'platformer']"
Over the Hedge,GameBoyAdvance,2006-05-05,49,0.0,VicariousVisions,"action,platformer,3d",1,11,0,2006,5,5,Vie,"['action', 'platformer', '3d']"
Shaq Fu: A Legend Reborn,Switch,2018-06-05,49,63.0,BigDeezProductions,"action,beat-'em-up,2d",1,11,61,2018,6,5,Mar,"['2d', 'action', ""beat-'em-up""]"
Dungeon Twister,PlayStation3,2012-07-03,49,43.0,Hydravision,"strategy,turn-based,fantasy,general,fantasy",No info,8,10,2012,7,3,Mar,"['strategy', 'fantasy', 'general', 'turn-based']"
Army of Two: The 40th Day,PSP,2010-01-11,49,62.0,"BuzzMonkey,EAMontreal","action,shooter,shooter,third-person,modern,modern,arcade",2,11,34,2010,1,11,Lun,"['arcade', 'third-person', 'shooter', 'action', 'modern']"
Bicycle Casino,Xbox,2004-10-26,49,48.0,LeapingLizardSoftwareInc.,"miscellaneous,parlor,gambling",No info,8,4,2004,10,26,Mar,"['miscellaneous', 'parlor', 'gambling']"
The Scorpion King: Rise of the Akkadian,GameCube,2002-09-11,49,56.0,PointofView,"actionadventure,fantasy",1,7,5,2002,9,11,Mie,"['actionadventure', 'fantasy']"
Operation Blockade,PC,2002-05-13,49,64.0,ScreamingGames,"action,shooter,shooter,rail,rail",2,10,8,2002,5,13,Lun,"['rail', 'action', 'shooter']"
Shadow the Hedgehog,Xbox,2005-11-15,49,53.0,Sega,"action,platformer,3d",2,24,56,2005,11,15,Mar,"['action', 'platformer', '3d']"
Saints Row: The Third - Genki Bowl VII,Xbox360,2012-01-17,49,56.0,VolitionInc.,"action,actionadventure,general,modern,open-world",No info,11,28,2012,1,17,Mar,"['open-world', 'actionadventure', 'general', 'action', 'modern']"
Naruto Shippuden: Ninja Council 4,DS,2009-06-02,49,45.0,"Aspect,TakaraTomy","action,general,general,platformer,2d",4,10,4,2009,6,2,Mar,"['2d', 'action', 'platformer', 'general']"
Heatseeker,PSP,2007-05-08,49,0.0,IRGurus,"simulation,flight,modernjet,modernjet,combat",4,7,0,2007,5,8,Mar,"['flight', 'combat', 'simulation', 'modernjet']"
Digimon All-Star Rumble,PlayStation3,2014-11-11,49,55.0,Prope,"action,fighting,3d",No info,12,42,2014,11,11,Mar,"['action', 'fighting', '3d']"
Animal Paradise,DS,2008-09-23,49,75.0,EmpireInteractive,"simulation,miscellaneous,virtuallife,virtual,virtuallife",No info,7,4,2008,9,23,Mar,"['miscellaneous', 'simulation', 'virtual', 'virtuallife']"
Animal Paradise,DS,2008-09-23,49,75.0,EmpireInteractive,"simulation,miscellaneous,virtuallife,virtual,virtuallife",No info,7,4,2008,9,23,Mar,"['miscellaneous', 'simulation', 'virtual', 'virtuallife']"
Nitrobike,Wii,2008-01-15,49,71.0,LeftFieldProductions,"driving,racing,arcade,motorcycle,other,motocross,motocross",>4,22,10,2008,1,15,Mar,"['arcade', 'other', 'motocross', 'racing', 'motorcycle', 'driving']"
Ninja Reflex,Wii,2008-03-04,49,59.0,SanzaruGames,"action,general,general",No info,26,14,2008,3,4,Mar,"['action', 'general']"
Pokemon Rumble U,WiiU,2013-08-29,49,52.0,Ambrella,"action,beat-'em-up,beat-'em-up,2d",No info,22,84,2013,8,29,Jue,"['2d', 'action', ""beat-'em-up""]"
Asphalt: Injection,PlayStationVita,2012-02-15,49,50.0,Ubisoft,"driving,racing,general,general,arcade,automobile",No info,33,31,2012,2,15,Mie,"['arcade', 'automobile', 'racing', 'general', 'driving']"
Carnival Games for Nintendo Switch,Switch,2018-11-06,49,40.0,MassMedia,"miscellaneous,party/minigame",1,7,8,2018,11,6,Mar,"['miscellaneous', 'party/minigame']"
Lucha Libre AAA Heroes del Ring,Xbox360,2010-10-12,49,69.0,ImmersionSoftware&Graphics,"action,sports,fighting,fighting,individual,wrestling,combat,wrestling",No info,11,16,2010,10,12,Mar,"['wrestling', 'sports', 'individual', 'action', 'fighting', 'combat']"
Eragon,Xbox,2006-11-14,49,0.0,StormfrontStudios,"actionadventure,fantasy",2,20,0,2006,11,14,Mar,"['actionadventure', 'fantasy']"
Dungeons & Dragons: Daggerdale,PC,2011-05-25,49,35.0,BedlamGames,"role-playing,strategy,actionrpg,general,actionrpg",No info,13,54,2011,5,25,Mie,"['role-playing', 'strategy', 'actionrpg', 'general']"
Pac-Man and the Ghostly Adventures,Xbox360,2013-10-29,49,51.0,"NamcoBandaiGames,MonkeyBarGames","action,platformer,3d",No info,7,14,2013,10,29,Mar,"['action', 'platformer', '3d']"
Toxic Grind,Xbox,2002-10-27,49,0.0,BlueShift,"sports,alternative,biking",2,9,0,2002,10,27,Dom,"['alternative', 'sports', 'biking']"
Stunt GP,PlayStation2,2001-11-13,49,84.0,Team17,"driving,racing,kart",2,8,11,2001,11,13,Mar,"['driving', 'kart', 'racing']"
Beyblade: Evolution,3DS,2013-10-22,49,58.0,"SIMS,RisingStarGames","action,general,general",No info,7,6,2013,10,22,Mar,"['action', 'general']"
Yu-Gi-Oh! GX: The Beginning of Destiny,PlayStation2,2008-01-08,49,82.0,Konami,"miscellaneous,cardbattle",2,7,18,2008,1,8,Mar,"['miscellaneous', 'cardbattle']"
Over G Fighters,Xbox360,2006-06-27,49,62.0,TaitoCorporation,"simulation,flight,modernjet,modernjet,combat",>4,36,52,2006,6,27,Mar,"['flight', 'combat', 'simulation', 'modernjet']"
Homefront: The Revolution,XboxOne,2016-05-17,49,44.0,DeepSilverDambusterStudios,"modern,action,shooter,first-person,arcade",4,12,138,2016,5,17,Mar,"['arcade', 'first-person', 'shooter', 'action', 'modern']"
Blue Estate,PlayStation4,2014-06-24,49,60.0,HeSaw,"action,shooter,lightgun,rail",No info,19,85,2014,6,24,Mar,"['rail', 'action', 'lightgun', 'shooter']"
Just Dance,Wii,2009-11-17,49,79.0,UbisoftParis,"action,miscellaneous,rhythm,dancing,dancing",No info,21,117,2009,11,17,Mar,"['miscellaneous', 'action', 'rhythm', 'dancing']"
Dragon Ball Z for Kinect,Xbox360,2012-10-09,49,22.0,"Spike,SpikeChunsoft","action,fighting,fighting,3d,3d",1,32,44,2012,10,9,Mar,"['action', 'fighting', '3d']"
Rugby 20,PlayStation4,2020-01-23,49,38.0,BigbenInteractive,"sports,team,rugby",2,8,13,2020,1,23,Jue,"['team', 'sports', 'rugby']"
Fallout 76,XboxOne,2018-11-14,49,32.0,BethesdaGameStudios,"role-playing,western-style",>4,33,1726,2018,11,14,Mie,"['role-playing', 'western-style']"
De-formers,XboxOne,2017-03-24,49,0.0,ReadyatDawn,"action,arcade",>4,7,0,2017,3,24,Vie,"['arcade', 'action']"
Space Invaders Revolution,DS,2005-09-20,49,52.0,MarvelousEntertainment,"action,shooter,shooter,static,static,shoot-'em-up,vertical",1,9,5,2005,9,20,Mar,"['static', 'shooter', 'vertical', 'action', ""shoot-'em-up""]"
Pro Cast Sports Fishing,Xbox,2003-08-27,49,0.0,Capcom,"sports,nature,fishing",1,12,0,2003,8,27,Mie,"['sports', 'fishing', 'nature']"
RTX Red Rock,PlayStation2,2003-06-17,49,48.0,LucasArts,"action,shooter,third-person,sci-fi",1,23,4,2003,6,17,Mar,"['action', 'third-person', 'shooter', 'sci-fi']"
NCAA Final Four 2001,PlayStation2,2000-12-18,49,0.0,989Sports,"sports,traditional,basketball,sim",No info,10,0,2000,12,18,Lun,"['traditional', 'sim', 'sports', 'basketball']"
Red Faction: Battlegrounds,PlayStation3,2011-04-05,49,50.0,THQ,"action,shooter,shooter,third-person,sci-fi,sci-fi,arcade",No info,20,4,2011,4,5,Mar,"['arcade', 'sci-fi', 'third-person', 'shooter', 'action']"
Super Rub a Dub,PlayStation3,2007-05-02,49,72.0,SumoDigital,"miscellaneous,puzzle,puzzle,general,puzzle,general",4,13,26,2007,5,2,Mie,"['miscellaneous', 'puzzle', 'general']"
LA Cops,XboxOne,2015-03-13,49,64.0,ModernDream,"action,general,shooter,shoot-'em-up,top-down",No info,19,19,2015,3,13,Vie,"['shooter', 'top-down', 'general', 'action', ""shoot-'em-up""]"
Vane,PlayStation4,2019-01-15,49,54.0,Friend&Foe,"adventure,general",1,53,34,2019,1,15,Mar,"['adventure', 'general']"
Namco Museum Remix,Wii,2007-10-23,49,74.0,TOSE,"miscellaneous,compilation,compilation",4,18,7,2007,10,23,Mar,"['miscellaneous', 'compilation']"
One Piece: Pirates' Carnival,GameCube,2006-09-12,49,60.0,h.a.n.d.Inc.,"action,fighting,3d",4,10,5,2006,9,12,Mar,"['action', 'fighting', '3d']"
Corpse of Discovery,PC,2015-08-25,49,20.0,"PhosphorGamesStudio,LLC,PhosphorGames","adventure,3d,first-person",1,9,5,2015,8,25,Mar,"['first-person', 'adventure', '3d']"
Warriors of Might and Magic,PlayStation2,2001-03-17,49,58.0,3DO,"actionadventure,fantasy",1,12,9,2001,3,17,Sab,"['actionadventure', 'fantasy']"
Supremacy MMA,Xbox360,2011-09-20,49,62.0,KungFuFactory,"action,sports,fighting,fighting,individual,3d,3d,combat,boxing/martialarts",2,17,12,2011,9,20,Mar,"['3d', 'sports', 'boxing/martialarts', 'individual', 'action', 'fighting', 'combat']"
Canvaleon,WiiU,2015-07-23,49,59.0,OXiABGameStudio,"action,platformer,2d",No info,8,16,2015,7,23,Jue,"['2d', 'action', 'platformer']"
LIGHT (2014),PC,2014-07-14,49,51.0,JustAPixel,"miscellaneous,puzzle,general",1,21,10,2014,7,14,Lun,"['miscellaneous', 'puzzle', 'general']"
Fist of the North Star: Ken's Rage 2,PlayStation3,2013-02-05,49,76.0,"Koei,OmegaForce","action,beat-'em-up,beat-'em-up,2d,3d",>4,19,20,2013,2,5,Mar,"['2d', 'action', '3d', ""beat-'em-up""]"
Dynasty Warriors: Gundam 2,Xbox360,2009-04-21,49,66.0,OmegaForce,"action,beat-'em-up,beat-'em-up,2d,3d",4,30,19,2009,4,21,Mar,"['2d', 'action', '3d', ""beat-'em-up""]"
Garshasp: The Monster Slayer,PC,2011-05-09,49,59.0,DeadMageStudio,"actionadventure,fantasy,general",1,19,59,2011,5,9,Lun,"['actionadventure', 'fantasy', 'general']"
The Dukes of Hazzard: Return of the General Lee,Xbox,2004-09-28,49,70.0,Ratbag,"driving,mission-based",2,18,4,2004,9,28,Mar,"['driving', 'mission-based']"
Pirates of the Caribbean: The Legend of Jack Sparrow,PC,2006-06-28,49,51.0,7Studios,"actionadventure,historic,general,historic",2,12,26,2006,6,28,Mie,"['actionadventure', 'historic', 'general']"
Blade II,PlayStation2,2002-09-02,49,64.0,MuckyFootProductions,"actionadventure,horror",1,21,17,2002,9,2,Lun,"['horror', 'actionadventure']"
Shrek,Xbox,2001-11-14,49,46.0,DigitalIllusions,"action,platformer,3d",1,19,17,2001,11,14,Mie,"['action', 'platformer', '3d']"
RC Revenge Pro,PlayStation2,2001-01-16,49,76.0,Acclaim,"driving,racing,kart",2,13,7,2001,1,16,Mar,"['driving', 'kart', 'racing']"
The Amazing Spider-Man 2,PlayStation4,2014-04-29,49,51.0,Beenox,"action,actionadventure,general,general,open-world",No info,44,288,2014,4,29,Mar,"['action', 'general', 'open-world', 'actionadventure']"
Dragon Ball Z: Sagas,PlayStation2,2005-03-22,49,59.0,AvalancheSoftware,"action,beat-'em-up",2,13,47,2005,3,22,Mar,"['action', ""beat-'em-up""]"
Madden NFL Football,3DS,2011-03-22,49,53.0,EATiburon,"sports,traditional,team,football,sim,sim",>4,18,16,2011,3,22,Mar,"['team', 'football', 'sim', 'traditional', 'sports']"
Immortal: Unchained,PlayStation4,2018-09-07,49,62.0,ToadmanInteractive,"role-playing,actionrpg",1,12,73,2018,9,7,Vie,"['role-playing', 'actionrpg']"
Theatre of War 3: Korea,PC,2011-03-24,49,55.0,"1C,1CEntertainment","strategy,real-time,general,historic",No info,9,13,2011,3,24,Jue,"['historic', 'real-time', 'strategy', 'general']"
Deca Sports 2,Wii,2009-09-29,49,0.0,CAProduction,"sports,olympicsports,olympicsports,individual,athletics",No info,7,0,2009,9,29,Mar,"['athletics', 'olympicsports', 'sports', 'individual']"
Milanoir,PlayStation4,2018-05-31,49,0.0,ItaloGames,"role-playing,general",>4,10,0,2018,5,31,Jue,"['role-playing', 'general']"
Bad Bots,PC,2013-05-17,49,45.0,Point5Projects,"action,general,general",1,8,19,2013,5,17,Vie,"['action', 'general']"
