Nombre,Plataforma,Fecha_Salida,Score,Score_Jugadores,Desarrollador,Genero,Jugadores,Criticos,Usuarios,Anio,Mes,Numero_Dia,Nombre_Dia,Lista_Generos
Just Dance 2014,WiiU,2013-10-08,72,76.0,Ubisoft,"action,miscellaneous,rhythm,dancing,dancing",No info,13,47,2013,10,8,Mar,"['rhythm', 'dancing', 'action', 'miscellaneous']"
Loadout,PC,2013-05-15,72,73.0,EdgeofReality,"shooter,first-person,modern,modern,action,shooter,third-person,modern,arcade",No info,17,447,2013,5,15,Mie,"['modern', 'first-person', 'shooter', 'action', 'third-person', 'arcade']"
Ridge Racer Unbounded,PC,2012-03-29,72,61.0,Bugbear,"driving,racing,arcade,arcade,automobile",1,9,84,2012,3,29,Jue,"['arcade', 'automobile', 'racing', 'driving']"
Overlord: Raising Hell,PlayStation3,2008-06-24,72,78.0,4JStudios,"actionadventure,fantasy,general,fantasy",1,35,29,2008,6,24,Mar,"['fantasy', 'general', 'actionadventure']"
Ys: The Ark of Napishtim,PlayStation2,2005-02-22,72,88.0,Falcom,"role-playing,actionrpg",1,35,25,2005,2,22,Mar,"['actionrpg', 'role-playing']"
Samurai Warriors: Xtreme Legends,PlayStation2,2004-11-09,72,86.0,OmegaForce,"action,beat-'em-up",2,17,13,2004,11,9,Mar,"['action', ""beat-'em-up""]"
Front Mission,DS,2007-10-23,72,74.0,SquareEnix,"strategy,turn-based,sci-fi,sci-fi,tactics",2,19,13,2007,10,23,Mar,"['sci-fi', 'turn-based', 'tactics', 'strategy']"
Thrillville,PSP,2006-11-21,72,28.0,FrontierDevelopments,"strategy,citybuilding,general,modern",4,13,39,2006,11,21,Mar,"['general', 'modern', 'citybuilding', 'strategy']"
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",Xbox,2005-11-14,72,63.0,Traveller'sTales,"actionadventure,fantasy",2,31,7,2005,11,14,Lun,"['fantasy', 'actionadventure']"
Tokobot,PSP,2005-12-05,72,73.0,Tecmo,"action,platformer,platformer,3d,3d",1,30,8,2005,12,5,Lun,"['3d', 'action', 'platformer']"
Stubbs the Zombie in Rebel Without a Pulse,PC,2005-11-21,72,78.0,WideloadGamesInc.,"actionadventure,sci-fi,sci-fi,general",1,17,92,2005,11,21,Lun,"['sci-fi', 'general', 'actionadventure']"
Baldur's Gate and Baldur's Gate II: Enhanced Editions,Switch,2019-10-15,72,62.0,Beamdog,"miscellaneous,compilation",1,12,18,2019,10,15,Mar,"['compilation', 'miscellaneous']"
NAIRI: Tower of Shirin,Switch,2018-11-28,72,73.0,"HomebearStudios,HomeBearStudio","puzzle,action",1,12,10,2018,11,28,Mie,"['puzzle', 'action']"
Leo's Fortune,XboxOne,2015-09-11,72,64.0,1337&SenriLLC,"action,platformer,2d",No info,12,8,2015,9,11,Vie,"['2d', 'action', 'platformer']"
Samurai Shodown II,Xbox360,2008-09-10,72,74.0,SNKPlaymore,"action,fighting,fighting,2d,2d",2,12,5,2008,9,10,Mie,"['2d', 'fighting', 'action']"
NASCAR The Game: Inside Line,Xbox360,2012-11-06,72,40.0,Eutechnyx,"driving,racing,simulation,stockcar,stockcar,automobile",No info,7,22,2012,11,6,Mar,"['driving', 'simulation', 'stockcar', 'automobile', 'racing']"
Tom Clancy's Rainbow Six 3: Athena Sword,PC,2004-03-09,72,71.0,UbisoftMilan,"action,shooter,shooter,first-person,tactical,modern,modern",>4,16,17,2004,3,9,Mar,"['modern', 'first-person', 'shooter', 'action', 'tactical']"
Commandos 3: Destination Berlin,PC,2003-10-14,72,76.0,PyroStudios,"strategy,real-time,military,general,military",>4,24,100,2003,10,14,Mar,"['general', 'real-time', 'military', 'strategy']"
Project Eden,PC,2001-10-08,72,74.0,CoreDesignLtd.,"actionadventure,sci-fi,sci-fi,general",>4,15,14,2001,10,8,Lun,"['sci-fi', 'general', 'actionadventure']"
Spider-Man,Nintendo64,2000-11-21,72,71.0,EdgeofReality,"actionadventure,sci-fi",No info,12,24,2000,11,21,Mar,"['sci-fi', 'actionadventure']"
Magic: The Gathering - Battlegrounds,Xbox,2003-11-18,72,77.0,SecretLevel,"strategy,real-time,fantasy",2,25,9,2003,11,18,Mar,"['fantasy', 'real-time', 'strategy']"
LEGO DC Super-Villains,XboxOne,2018-10-16,72,79.0,TTGames,"actionadventure,general",1,18,19,2018,10,16,Mar,"['general', 'actionadventure']"
Wayward Sky,PlayStation4,2016-10-10,72,69.0,UberEntertainment,"action,general",No info,16,22,2016,10,10,Lun,"['general', 'action']"
Tony Hawk's Proving Ground,Xbox360,2007-10-15,72,56.0,NeversoftEntertainment,"sports,alternative,individual,skateboarding,skateboarding,skate/skateboard",>4,59,47,2007,10,15,Lun,"['sports', 'individual', 'skate/skateboard', 'skateboarding', 'alternative']"
Tower 57,PC,2017-11-16,72,68.0,Pixwerk,"action,shooter,shoot-'em-up,top-down",>4,10,12,2017,11,16,Jue,"['shooter', 'top-down', 'action', ""shoot-'em-up""]"
Cars 3: Driven to Win,PlayStation4,2017-06-13,72,66.0,AvalancheSoftware,"racing,arcade,automobile",1,19,34,2017,6,13,Mar,"['arcade', 'automobile', 'racing']"
The Sims 3: University Life,PC,2013-03-05,72,71.0,TheSimsStudio,"simulation,miscellaneous,virtuallife,virtual,virtuallife",No info,11,64,2013,3,5,Mar,"['simulation', 'virtual', 'miscellaneous', 'virtuallife']"
Trash Panic,PlayStation3,2009-06-04,72,68.0,SCEJ,"miscellaneous,puzzle,puzzle,general,puzzle,general",2,27,17,2009,6,4,Jue,"['general', 'puzzle', 'miscellaneous']"
Return to PoPoLoCrois: A Story of Seasons Fairytale,3DS,2016-03-01,72,65.0,MarvelousInc.,"strategy,general",No info,28,14,2016,3,1,Mar,"['general', 'strategy']"
GripShift,Xbox360,2007-12-12,72,80.0,SidheInteractive,"driving,racing,mission-based,arcade,mission-based,automobile",4,25,12,2007,12,12,Mie,"['mission-based', 'driving', 'arcade', 'automobile', 'racing']"
Tales of Zestiria,PlayStation4,2015-10-20,72,73.0,BandaiNamcoGames,"role-playing,actionrpg,japanese-style",1,59,375,2015,10,20,Mar,"['actionrpg', 'role-playing', 'japanese-style']"
The Journey Down: Chapter One,PC,2012-05-18,72,74.0,SkyGoblin,"adventure,general,general",1,20,46,2012,5,18,Vie,"['general', 'adventure']"
Naruto: Clash of Ninja Revolution 2,Wii,2008-10-21,72,83.0,Eighting,"action,fighting,fighting,3d,3d",1,20,17,2008,10,21,Mar,"['fighting', 'action', '3d']"
Zarvot,Switch,2018-10-18,72,70.0,Snowhydrallc,"action,shooter,shoot-'em-up,top-down",1,10,5,2018,10,18,Jue,"['shooter', 'top-down', 'action', ""shoot-'em-up""]"
Shenmue I & II,XboxOne,2018-08-21,72,79.0,"Sega,d3tLtd","miscellaneous,compilation",1,10,69,2018,8,21,Mar,"['compilation', 'miscellaneous']"
Gurumin 3D: A Monstrous Adventure,3DS,2016-10-13,72,76.0,Falcom,"role-playing,actionrpg",No info,10,17,2016,10,13,Jue,"['actionrpg', 'role-playing']"
Hitman GO: Definitive Edition,PC,2016-02-23,72,45.0,SquareEnixMontreal,"strategy,turn-based,general",1,9,34,2016,2,23,Mar,"['general', 'turn-based', 'strategy']"
Pro Evolution Soccer 2010,PSP,2009-11-10,72,54.0,Konami,"sports,traditional,team,soccer,sim,sim",2,9,7,2009,11,10,Mar,"['team', 'sports', 'soccer', 'sim', 'traditional']"
Cars 2: The Video Game,Xbox360,2011-06-21,72,78.0,AvalancheSoftware,"driving,racing,mission-based,general,general,arcade,automobile",4,35,20,2011,6,21,Mar,"['mission-based', 'driving', 'general', 'arcade', 'automobile', 'racing']"
Shattered Horizon,PC,2009-11-04,72,80.0,FuturemarkGamesStudio,"action,shooter,shooter,first-person,sci-fi,sci-fi,arcade",No info,30,202,2009,11,4,Mie,"['sci-fi', 'first-person', 'shooter', 'arcade', 'action']"
The Blackout Club,PlayStation4,2019-07-30,72,66.0,Question,"actionadventure,survival",>4,14,17,2019,7,30,Mar,"['survival', 'actionadventure']"
Aarklash: Legacy,PC,2013-09-12,72,77.0,"Cyanide,CyanideStudios","strategy,adventure,real-time,general,tactics",1,13,106,2013,9,12,Jue,"['general', 'tactics', 'strategy', 'adventure', 'real-time']"
Dragon Ball Z: Budokai Tenkaichi 2,Wii,2006-11-15,72,85.0,Spike,"action,fighting,fighting,3d,3d",1,37,48,2006,11,15,Mie,"['fighting', 'action', '3d']"
Mount & Blade,PC,2008-09-16,72,86.0,TaleworldsEntertainment,"role-playing,pc-stylerpg,pc-stylerpg,western-style",1,28,537,2008,9,16,Mar,"['western-style', 'pc-stylerpg', 'role-playing']"
Cognition: An Erica Reed Thriller Episode 1 - The Hangman,PC,2012-10-30,72,68.0,PhoenixOnlineStudios,"adventure,general,general,point-and-click",No info,19,48,2012,10,30,Mar,"['point-and-click', 'general', 'adventure']"
Team Sonic Racing,PlayStation4,2019-05-21,72,75.0,SumoDigital,"racing,arcade,automobile",>4,76,195,2019,5,21,Mar,"['arcade', 'automobile', 'racing']"
Red Faction: Guerrilla Re-Mars-tered,Switch,2019-07-02,72,67.0,"VolitionInc.,Kaiko","action,shooter,third-person,arcade",>4,28,15,2019,7,2,Mar,"['shooter', 'action', 'third-person', 'arcade']"
MXGP Pro,XboxOne,2018-07-10,72,69.0,MilestoneS.r.l,"racing,arcade,automobile",>4,8,8,2018,7,10,Mar,"['arcade', 'automobile', 'racing']"
88 Heroes,PlayStation4,2017-03-24,72,58.0,"RisingStarGames,BitmapBureau","action,platformer,2d",1,8,5,2017,3,24,Vie,"['2d', 'action', 'platformer']"
Mass Effect: Andromeda,PC,2017-03-21,72,50.0,BioWare,"actionrpg,role-playing,actionrpg",4,37,4148,2017,3,21,Mar,"['actionrpg', 'role-playing']"
The Wardrobe,PC,2017-02-15,72,72.0,C.I.N.I.C.Games,"adventure,point-and-click",1,8,11,2017,2,15,Mie,"['point-and-click', 'adventure']"
Penarium,XboxOne,2015-09-23,72,0.0,SelfMadeMiracle,"action,general,platformer,2d",1,7,0,2015,9,23,Mie,"['2d', 'general', 'action', 'platformer']"
Renowned Explorers: International Society,PC,2015-09-02,72,64.0,AbbeyGames,"strategy,real-time,tactics",1,19,79,2015,9,2,Mie,"['tactics', 'real-time', 'strategy']"
Oddworld: Munch's Oddysee HD,PlayStationVita,2014-12-16,72,82.0,JustAddWater,"action,platformer,2d,sci-fi,3d,platformer,2d,actionadventure,general",1,8,13,2014,12,16,Mar,"['sci-fi', 'actionadventure', '2d', 'platformer', 'general', 'action', '3d']"
Lara Croft and the Temple of Osiris,XboxOne,2014-12-09,72,60.0,CrystalDynamics,"action,actionadventure,platformer,linear,2d",No info,31,55,2014,12,9,Mar,"['actionadventure', '2d', 'platformer', 'linear', 'action']"
Just Dance 2015,PlayStation4,2014-10-21,72,59.0,Ubisoft,"action,miscellaneous,rhythm,dancing",>4,8,34,2014,10,21,Mar,"['rhythm', 'dancing', 'action', 'miscellaneous']"
Borderlands: Claptrap's New Robot Revolution,Xbox360,2010-09-28,72,70.0,GearboxSoftware,"action,shooter,shooter,first-person,sci-fi,sci-fi,arcade",No info,18,43,2010,9,28,Mar,"['sci-fi', 'first-person', 'shooter', 'arcade', 'action']"
Forgotten Realms: Demon Stone,Xbox,2004-11-17,72,66.0,StormfrontStudios,"action,beat-'em-up",1,17,7,2004,11,17,Mie,"['action', ""beat-'em-up""]"
Purrfect Date,PC,2017-12-15,72,53.0,TheBaeTeam,"adventure,visualnovel",1,10,7,2017,12,15,Vie,"['adventure', 'visualnovel']"
MotoGP 13,Xbox360,2013-06-21,72,58.0,MileStoneInc.,"driving,racing,motorcycle,motocross",No info,19,4,2013,6,21,Vie,"['motocross', 'motorcycle', 'racing', 'driving']"
Steep,PC,2016-12-02,72,68.0,UbisoftAnnecy,"sports,individual,ski/snowboard",>4,16,169,2016,12,2,Vie,"['sports', 'ski/snowboard', 'individual']"
Cinders,Switch,2019-02-14,72,72.0,CrunchingKoalas,"adventure,visualnovel",1,9,5,2019,2,14,Jue,"['adventure', 'visualnovel']"
Mothergunship,PC,2018-07-17,72,72.0,GripDigital,"action,general",>4,22,16,2018,7,17,Mar,"['general', 'action']"
Burly Men At Sea,Switch,2018-04-12,72,52.0,"SeavenStudio,Brain&Brain","adventure,visualnovel",1,8,15,2018,4,12,Jue,"['adventure', 'visualnovel']"
Semispheres,Switch,2017-09-14,72,70.0,VividHelix,"puzzle,action",1,7,7,2017,9,14,Jue,"['puzzle', 'action']"
Senko no Ronde 2,PlayStation4,2017-09-07,72,0.0,G.Rev,"action,fighting,2d",2,7,0,2017,9,7,Jue,"['2d', 'fighting', 'action']"
Assassin's Creed Rogue,PlayStation3,2014-11-11,72,75.0,UbisoftSofia,"actionadventure,historic,open-world",1,53,373,2014,11,11,Mar,"['open-world', 'actionadventure', 'historic']"
LocoRoco Cocoreccho!,PlayStation3,2007-09-20,72,57.0,SCEJapanStudio,"puzzle,action,platformer,platformer,2d,2d",1,10,21,2007,9,20,Jue,"['2d', 'puzzle', 'action', 'platformer']"
Lemony Snicket's A Series of Unfortunate Events,GameBoyAdvance,2004-11-10,72,80.0,GriptoniteGames,"action,platformer,2d",1,8,4,2004,11,10,Mie,"['2d', 'action', 'platformer']"
Tales of Legendia,PlayStation2,2006-02-07,72,80.0,Namco,"role-playing,console-stylerpg",1,37,46,2006,2,7,Mar,"['console-stylerpg', 'role-playing']"
Mercenaries 2: World in Flames,Xbox360,2008-08-31,72,71.0,PandemicStudios,"actionadventure,modern,modern,open-world",2,69,158,2008,8,31,Dom,"['open-world', 'actionadventure', 'modern']"
Underrail,PC,2012-12-05,72,77.0,StygianSoftware,"general,role-playing,general",1,11,162,2012,12,5,Mie,"['general', 'role-playing']"
"Wallace & Gromit's Grand Adventures, Episode 2: The Last Resort",PC,2009-05-05,72,86.0,TelltaleGames,"miscellaneous,adventure,general,compilation",No info,19,9,2009,5,5,Mar,"['compilation', 'general', 'adventure', 'miscellaneous']"
Disney's Chicken Little: Ace in Action,Wii,2006-12-11,72,78.0,AvalancheSoftware,"action,shooter,shooter,third-person,fantasy,fantasy,arcade",1,8,4,2006,12,11,Lun,"['shooter', 'fantasy', 'action', 'third-person', 'arcade']"
Book of Demons,PC,2018-12-13,72,78.0,ThingTrunk,"role-playing,adventure,actionrpg,point-and-click",1,28,56,2018,12,13,Jue,"['point-and-click', 'actionrpg', 'adventure', 'role-playing']"
Worms: Battle Islands,PSP,2010-11-22,72,78.0,Team17,"strategy,turn-based,fantasy,fantasy,artillery",No info,13,8,2010,11,22,Lun,"['artillery', 'fantasy', 'turn-based', 'strategy']"
Justice League Heroes,PSP,2006-11-22,72,75.0,SnowblindStudios,"role-playing,actionrpg,actionrpg",1,13,6,2006,11,22,Mie,"['actionrpg', 'role-playing']"
Namco Museum,Switch,2017-07-28,72,75.0,"Namco,BandaiNamcoGames","miscellaneous,compilation",No info,40,37,2017,7,28,Vie,"['compilation', 'miscellaneous']"
Dark Sector,PlayStation3,2008-03-25,72,73.0,DigitalExtremes,"action,shooter,shooter,first-person,third-person,sci-fi,sci-fi,sci-fi,arcade",>4,47,77,2008,3,25,Mar,"['sci-fi', 'first-person', 'shooter', 'action', 'third-person', 'arcade']"
Dead Rising 2: Off the Record,PlayStation3,2011-10-11,72,70.0,CapcomVancouver,"actionadventure,horror,horror,open-world",2,31,40,2011,10,11,Mar,"['horror', 'open-world', 'actionadventure']"
Endless Ocean,Wii,2008-01-21,72,82.0,Arika,"adventure,general,general,3d,third-person",1,42,64,2008,1,21,Lun,"['general', 'adventure', 'third-person', '3d']"
PGA Tour 2K21,Switch,2020-08-21,72,44.0,HBStudiosMultimedia,"sports,individual,golf,sim",4,7,18,2020,8,21,Vie,"['sports', 'sim', 'golf', 'individual']"
Need for Speed Heat,PlayStation4,2019-11-08,72,62.0,GhostGames,"racing,arcade,automobile",>4,61,738,2019,11,8,Vie,"['arcade', 'automobile', 'racing']"
Shadows: Awakening,PlayStation4,2018-09-04,72,59.0,Kalypso,"action,general",1,14,14,2018,9,4,Mar,"['general', 'action']"
Spintires: Mudrunner,XboxOne,2017-10-31,72,74.0,MaximumGames,"simulation,vehicle,civilian",>4,10,18,2017,10,31,Mar,"['simulation', 'vehicle', 'civilian']"
Star Wars Battlefront,PC,2015-11-17,72,35.0,EADICE,"general,general,action,shooter,first-person,tactical",No info,19,1666,2015,11,17,Mar,"['first-person', 'shooter', 'general', 'action', 'tactical']"
Killzone: Shadow Fall - Intercept,PlayStation4,2014-06-24,72,67.0,Guerrilla,"action,shooter,first-person,sci-fi,arcade",4,23,74,2014,6,24,Mar,"['sci-fi', 'first-person', 'shooter', 'arcade', 'action']"
Cognition: An Erica Reed Thriller Episode 2 - The Wise Monkey,PC,2013-01-30,72,75.0,PhoenixOnlineStudios,"adventure,general,general,point-and-click",1,16,26,2013,1,30,Mie,"['point-and-click', 'general', 'adventure']"
Test Drive: Eve of Destruction,Xbox,2004-08-25,72,88.0,MonsterGamesInc.,"driving,demolitionderby",4,28,8,2004,8,25,Mie,"['demolitionderby', 'driving']"
Sword of Mana,GameBoyAdvance,2003-12-01,72,84.0,BrownieBrown,"role-playing,actionrpg",2,31,30,2003,12,1,Lun,"['actionrpg', 'role-playing']"
Disciples II: Guardians of the Light,PC,2003-06-14,72,77.0,StrategyFirst,"strategy,turn-based,fantasy,general,fantasy",4,10,26,2003,6,14,Sab,"['fantasy', 'turn-based', 'general', 'strategy']"
Hearts of Iron,PC,2002-11-24,72,78.0,ParadoxDevelopmentStudio,"strategy,real-time,historic,general,historic",2,13,33,2002,11,24,Dom,"['general', 'real-time', 'historic', 'strategy']"
NFL Blitz 20-03,Xbox,2002-08-12,72,78.0,PointofView,"sports,traditional,football,arcade",4,12,4,2002,8,12,Lun,"['sports', 'arcade', 'football', 'traditional']"
NFL Blitz 20-03,GameCube,2002-08-12,72,78.0,PointofView,"sports,traditional,football,arcade",4,11,5,2002,8,12,Lun,"['sports', 'arcade', 'football', 'traditional']"
Silpheed: The Lost Planet,PlayStation2,2001-04-23,72,78.0,Treasure,"action,shooter,scrolling",1,12,6,2001,4,23,Lun,"['shooter', 'action', 'scrolling']"
RC Revenge,PlayStation,2000-08-16,72,0.0,Acclaim,"driving,racing,arcade",No info,8,0,2000,8,16,Mie,"['arcade', 'racing', 'driving']"
A New Beginning: Final Cut,PC,2012-12-11,72,68.0,DaedalicEntertainment,"adventure,general,general",No info,20,84,2012,12,11,Mar,"['general', 'adventure']"
Convoy,PC,2015-04-21,72,53.0,ConvoyGames,"role-playing,general",1,17,32,2015,4,21,Mar,"['general', 'role-playing']"
Assassin's Creed III Remastered,PlayStation4,2019-03-29,72,46.0,Ubisoft,"actionadventure,open-world",1,31,141,2019,3,29,Vie,"['open-world', 'actionadventure']"
Matterfall,PlayStation4,2017-08-15,72,73.0,"Housemarque,XDEV","action,platformer,shooter,third-person,2d,arcade",No info,57,39,2017,8,15,Mar,"['2d', 'platformer', 'shooter', 'action', 'third-person', 'arcade']"
Super Dragon Ball Z,PlayStation2,2006-07-18,72,65.0,Crafts&Meister,"action,fighting,3d",2,31,30,2006,7,18,Mar,"['fighting', 'action', '3d']"
Sudeki,Xbox,2004-07-20,72,83.0,ClimaxGroup,"role-playing,actionrpg",1,75,57,2004,7,20,Mar,"['actionrpg', 'role-playing']"
Amped 3,Xbox360,2005-11-16,72,71.0,2KSports,"sports,alternative,individual,snowboarding,snowboarding,ski/snowboard",1,49,36,2005,11,16,Mie,"['sports', 'ski/snowboard', 'individual', 'snowboarding', 'alternative']"
GreedFall,PlayStation4,2019-09-10,72,78.0,Spiders,"role-playing,actionrpg",1,37,370,2019,9,10,Mar,"['actionrpg', 'role-playing']"
NBA Live 18,XboxOne,2017-09-15,72,52.0,EASports,"sports,team,basketball,sim",>4,16,48,2017,9,15,Vie,"['team', 'sports', 'basketball', 'sim']"
The Fall,WiiU,2014-08-26,72,75.0,OverTheMoon,"actionadventure,sci-fi,general",No info,9,16,2014,8,26,Mar,"['sci-fi', 'general', 'actionadventure']"
Rayman 3 HD,PlayStation3,2012-03-20,72,65.0,Ubisoft,"action,platformer,platformer,3d,3d",1,15,29,2012,3,20,Mar,"['3d', 'action', 'platformer']"
Dementium: The Ward,DS,2007-10-26,72,79.0,RenegadeKid,"action,actionadventure,shooter,horror,horror,survival,first-person,modern",1,48,38,2007,10,26,Vie,"['actionadventure', 'modern', 'first-person', 'shooter', 'survival', 'action', 'horror']"
Proteus,PlayStation3,2013-10-29,72,49.0,EdKeyandDavidKanaga,"adventure,general,general,3d,first-person,fantasy",1,13,53,2013,10,29,Mar,"['first-person', 'general', 'fantasy', 'adventure', '3d']"
Prinny: Can I Really Be the Hero?,PSP,2009-02-17,72,81.0,NipponIchiSoftware,"action,platformer,platformer,2d,2d",1,45,36,2009,2,17,Mar,"['2d', 'action', 'platformer']"
Sea of Solitude,XboxOne,2019-07-05,72,65.0,Jo-MeiGames,"adventure,3d,third-person",1,20,25,2019,7,5,Vie,"['adventure', 'third-person', '3d']"
Zombi,XboxOne,2015-08-18,72,63.0,"UbisoftMontpellier,StraightRight","action,actionadventure,shooter,survival,first-person,arcade",No info,18,59,2015,8,18,Mar,"['actionadventure', 'first-person', 'shooter', 'survival', 'action', 'arcade']"
Inazuma Eleven 3: Bomb Blast,3DS,2013-09-27,72,78.0,Level5,"sports,traditional,soccer,arcade",No info,18,25,2013,9,27,Vie,"['soccer', 'sports', 'arcade', 'traditional']"
Broken Sword 5: The Serpents' Curse - Part II,PC,2014-04-17,72,75.0,RevolutionSoftware,"adventure,general",No info,20,54,2014,4,17,Jue,"['general', 'adventure']"
The Saboteur,PlayStation3,2009-12-08,72,80.0,PandemicStudios,"actionadventure,historic,historic,open-world",1,54,145,2009,12,8,Mar,"['open-world', 'actionadventure', 'historic']"
Area 51,Xbox,2005-04-25,72,77.0,MidwayStudios-Austin,"action,shooter,first-person,sci-fi",>4,43,22,2005,4,25,Lun,"['shooter', 'first-person', 'action', 'sci-fi']"
Chasm,PC,2018-07-30,72,64.0,DiscordGames,"action,platformer,2d,platformer,2d,actionadventure,open-world",1,27,47,2018,7,30,Lun,"['actionadventure', '2d', 'platformer', 'action', 'open-world']"
LEGO Jurassic World,PC,2015-06-11,72,75.0,TTGames,"actionadventure,general",1,8,51,2015,6,11,Jue,"['general', 'actionadventure']"
MouseCraft,PC,2014-07-08,72,68.0,CrunchingKoalas,"general,puzzle,miscellaneous,puzzle,action,general",1,16,27,2014,7,8,Mar,"['general', 'puzzle', 'action', 'miscellaneous']"
